 1.37211594e-03  1.64513513e-01  1.37211594e-03  5.25802486e-02  1.37211594e-03  3.41863612e-01 
 1.38211594e-03  1.75593590e-01  1.38211594e-03  5.58227551e-02  1.38211594e-03  3.43302415e-01 
 1.39211594e-03  1.89532976e-01  1.39211594e-03  5.98823059e-02  1.39211594e-03  3.44626517e-01 
 1.40211594e-03  2.05537764e-01  1.40211594e-03  6.45357723e-02  1.40211594e-03  3.45813755e-01 
 1.41211594e-03  2.22679620e-01  1.41211594e-03  6.95214421e-02  1.41211594e-03  3.46849581e-01 
 1.42211594e-03  2.39953327e-01  1.42211594e-03  7.45552371e-02  1.42211594e-03  3.47728023e-01 
 1.43211594e-03  2.56342332e-01  1.43211594e-03  7.93492369e-02  1.43211594e-03  3.48452090e-01 
 1.44211594e-03  2.70885479e-01  1.44211594e-03  8.36305760e-02  1.44211594e-03  3.49033601e-01 
 1.45211594e-03  2.82740503e-01  1.45211594e-03  8.71594696e-02  1.45211594e-03  3.49492430e-01 
 1.46211594e-03  2.91240025e-01  1.46211594e-03  8.97451501e-02  1.46211594e-03  3.49855212e-01 
 1.47211594e-03  2.95936152e-01  1.47211594e-03  9.12586156e-02  1.47211594e-03  3.50153604e-01 
 1.48211594e-03  2.96630575e-01  1.48211594e-03  9.16412922e-02  1.48211594e-03  3.50422212e-01 
 1.49211594e-03  2.93387992e-01  1.49211594e-03  9.09089954e-02  1.49211594e-03  3.50696311e-01 
 1.50211594e-03  2.86531885e-01  1.50211594e-03  8.91508991e-02  1.50211594e-03  3.51009529e-01 
 1.51211594e-03  2.76622948e-01  1.51211594e-03  8.65235850e-02  1.51211594e-03  3.51391634e-01 
 1.52211594e-03  2.64421661e-01  1.52211594e-03  8.32405897e-02  1.52211594e-03  3.51866577e-01 
 1.53211594e-03  2.50837659e-01  1.53211594e-03  7.95581861e-02  1.53211594e-03  3.52450932e-01 
 1.54211594e-03  2.36869419e-01  1.54211594e-03  7.57583873e-02  1.54211594e-03  3.53152818e-01 
 1.55211594e-03  2.23538367e-01  1.55211594e-03  7.21303366e-02  1.55211594e-03  3.53971380e-01 
 1.56211594e-03  2.11821847e-01  1.56211594e-03  6.89513299e-02  1.56211594e-03  3.54896867e-01 
 1.57211594e-03  2.02589333e-01  1.57211594e-03  6.64687156e-02  1.57211594e-03  3.55911287e-01 
 1.58211594e-03  1.96545968e-01  1.58211594e-03  6.48838319e-02  1.58211594e-03  3.56989598e-01 
 1.59211594e-03  1.94186977e-01  1.59211594e-03  6.43389861e-02  1.59211594e-03  3.58101364e-01 
 1.60211594e-03  1.95765733e-01  1.60211594e-03  6.49082778e-02  1.60211594e-03  3.59212745e-01 
 1.61211594e-03  2.01277437e-01  1.61211594e-03  6.65928210e-02  1.61211594e-03  3.60288723e-01 
 1.62211594e-03  2.10459355e-01  1.62211594e-03  6.93206509e-02  1.62211594e-03  3.61295392e-01 
 1.63211594e-03  2.22807634e-01  1.63211594e-03  7.29513248e-02  1.63211594e-03  3.62202182e-01 
 1.64211594e-03  2.37609672e-01  1.64211594e-03  7.72849415e-02  1.64211594e-03  3.62983869e-01 
 1.65211594e-03  2.53990103e-01  1.65211594e-03  8.20750396e-02  1.65211594e-03  3.63622241e-01 
 1.66211594e-03  2.70967589e-01  1.66211594e-03  8.70445837e-02  1.66211594e-03  3.64107308e-01 
 1.67211594e-03  2.87518866e-01  1.67211594e-03  9.19040435e-02  1.67211594e-03  3.64437983e-01 
 1.68211594e-03  3.02645953e-01  1.68211594e-03  9.63704093e-02  1.68211594e-03  3.64622167e-01 
 1.69211594e-03  3.15442134e-01  1.69211594e-03  1.00185901e-01  1.69211594e-03  3.64676260e-01 
 1.70211594e-03  3.25152277e-01  1.70211594e-03  1.03135114e-01  1.70211594e-03  3.64624094e-01 
 1.71211594e-03  3.31224005e-01  1.71211594e-03  1.05059614e-01  1.71211594e-03  3.64495372e-01 
 1.72211594e-03  3.33342929e-01  1.72211594e-03  1.05868043e-01  1.72211594e-03  3.64323720e-01 
 1.73211594e-03  3.31455180e-01  1.73211594e-03  1.05542656e-01  1.73211594e-03  3.64144481e-01 
 1.74211594e-03  3.25772405e-01  1.74211594e-03  1.04140899e-01  1.74211594e-03  3.63992373e-01 
 1.75211594e-03  3.16755706e-01  1.75211594e-03  1.01791023e-01  1.75211594e-03  3.63899194e-01 
